benchmark,family,result
standard_two_index_05.i_3_2_2.bpl_5,20170501-Heizmann-UltimateInvariantSynthesis,timeout
standard_two_index_06.i_3_2_2.bpl_5,20170501-Heizmann-UltimateInvariantSynthesis,timeout
sum60.i_5_6_5.bpl_3,20170501-Heizmann-UltimateInvariantSynthesis,timeout
up.i_4_4_5.bpl_3,20170501-Heizmann-UltimateInvariantSynthesis,timeout
MulliganEconomicsModel0001a,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0001c,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0001e,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0004a,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0004c,20180501-Economics-Mulligan,unsat
MulliganEconomicsModel0004e,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0006a,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0006c,20180501-Economics-Mulligan,unsat
MulliganEconomicsModel0006e,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0009a,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0009c,20180501-Economics-Mulligan,unsat
MulliganEconomicsModel0009e,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0012a,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0012c,20180501-Economics-Mulligan,unsat
MulliganEconomicsModel0012e,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0013a,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0013c,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0013e,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0015a,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0015c,20180501-Economics-Mulligan,unsat
MulliganEconomicsModel0015e,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0016a,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0016c,20180501-Economics-Mulligan,unsat
MulliganEconomicsModel0016e,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0018a,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0018c,20180501-Economics-Mulligan,unsat
MulliganEconomicsModel0018e,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0021a,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0021c,20180501-Economics-Mulligan,unsat
MulliganEconomicsModel0021e,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0022a,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0022c,20180501-Economics-Mulligan,unsat
MulliganEconomicsModel0022e,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0023a,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0023c,20180501-Economics-Mulligan,unsat
MulliganEconomicsModel0023e,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0024a,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0024c,20180501-Economics-Mulligan,unsat
MulliganEconomicsModel0024e,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0025a,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0025c,20180501-Economics-Mulligan,unsat
MulliganEconomicsModel0025e,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0026a,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0026c,20180501-Economics-Mulligan,unsat
MulliganEconomicsModel0026e,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0027a,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0027c,20180501-Economics-Mulligan,unsat
MulliganEconomicsModel0027e,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0028a,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0028c,20180501-Economics-Mulligan,unsat
MulliganEconomicsModel0028e,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0029a,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0029c,20180501-Economics-Mulligan,unsat
MulliganEconomicsModel0029e,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0030a,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0030c,20180501-Economics-Mulligan,timeout
MulliganEconomicsModel0030e,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0051a,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0051c,20180501-Economics-Mulligan,unsat
MulliganEconomicsModel0051e,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0052a,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0052c,20180501-Economics-Mulligan,unsat
MulliganEconomicsModel0052e,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0053a,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0053c,20180501-Economics-Mulligan,unsat
MulliganEconomicsModel0053e,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0054a,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0054c,20180501-Economics-Mulligan,unsat
MulliganEconomicsModel0054e,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0055a,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0055c,20180501-Economics-Mulligan,unsat
MulliganEconomicsModel0055e,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0056a,20180501-Economics-Mulligan,timeout
MulliganEconomicsModel0056c,20180501-Economics-Mulligan,timeout
MulliganEconomicsModel0056e,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0057a,20180501-Economics-Mulligan,timeout
MulliganEconomicsModel0057c,20180501-Economics-Mulligan,timeout
MulliganEconomicsModel0057e,20180501-Economics-Mulligan,timeout
MulliganEconomicsModel0061a,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0061c,20180501-Economics-Mulligan,unsat
MulliganEconomicsModel0061e,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0062a,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0062c,20180501-Economics-Mulligan,unsat
MulliganEconomicsModel0062e,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0063a,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0063c,20180501-Economics-Mulligan,unsat
MulliganEconomicsModel0063e,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0064a,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0064c,20180501-Economics-Mulligan,unsat
MulliganEconomicsModel0064e,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0065a,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0065c,20180501-Economics-Mulligan,unsat
MulliganEconomicsModel0065e,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0066a,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0066c,20180501-Economics-Mulligan,unsat
MulliganEconomicsModel0066e,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0067a,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0067c,20180501-Economics-Mulligan,timeout
MulliganEconomicsModel0067e,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0074a,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0074c,20180501-Economics-Mulligan,unsat
MulliganEconomicsModel0074e,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0076a,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0076c,20180501-Economics-Mulligan,unsat
MulliganEconomicsModel0076e,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0077a,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0077c,20180501-Economics-Mulligan,unsat
MulliganEconomicsModel0077e,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0078a,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0078c,20180501-Economics-Mulligan,unsat
MulliganEconomicsModel0078e,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0079a,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0079c,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0079e,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0080a,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0080c,20180501-Economics-Mulligan,unsat
MulliganEconomicsModel0080e,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0082a,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0082c,20180501-Economics-Mulligan,unsat
MulliganEconomicsModel0082e,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0083a,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0083c,20180501-Economics-Mulligan,unsat
MulliganEconomicsModel0083e,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0084a,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0084c,20180501-Economics-Mulligan,unsat
MulliganEconomicsModel0084e,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0085a,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0085c,20180501-Economics-Mulligan,unsat
MulliganEconomicsModel0085e,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0086a,20180501-Economics-Mulligan,sat
MulliganEconomicsModel0086c,20180501-Economics-Mulligan,timeout
MulliganEconomicsModel0086e,20180501-Economics-Mulligan,sat
MulliganEconomicsModel1001a,20180501-Economics-Mulligan,timeout
MulliganEconomicsModel1001c,20180501-Economics-Mulligan,timeout
MulliganEconomicsModel1001e,20180501-Economics-Mulligan,sat
inst_1_1000000,2019-ezsmt,timeout
inst_1_100000,2019-ezsmt,sat
inst_1_10000,2019-ezsmt,sat
inst_1_1000,2019-ezsmt,sat
inst_1_100,2019-ezsmt,sat
inst-ijcai-lin1.ez,2019-ezsmt,sat
inst-ijcai-lin2.ez,2019-ezsmt,sat
inst-ijcai-lin3.ez,2019-ezsmt,sat
inst-ijcai-lin4.ez,2019-ezsmt,sat
inst-ijcai-lin5.ez,2019-ezsmt,sat
inst-ijcai-lin6.ez,2019-ezsmt,sat
inst-ijcai-lin7.ez,2019-ezsmt,sat
inst-ijcai-lin8.ez,2019-ezsmt,sat
01-reverse_folding-0-0,2019-ezsmt,sat
02-reverse_folding-0-0,2019-ezsmt,sat
03-reverse_folding-0-0,2019-ezsmt,timeout
04-reverse_folding-0-0,2019-ezsmt,timeout
05-reverse_folding-0-0,2019-ezsmt,sat
06-reverse_folding-0-0,2019-ezsmt,unsat
07-reverse_folding-0-0,2019-ezsmt,unsat
08-reverse_folding-0-0,2019-ezsmt,sat
09-reverse_folding-0-0,2019-ezsmt,sat
10-reverse_folding-0-0,2019-ezsmt,sat
11-reverse_folding-0-0,2019-ezsmt,sat
12-reverse_folding-0-0,2019-ezsmt,sat
13-reverse_folding-0-0,2019-ezsmt,sat
14-reverse_folding-0-0,2019-ezsmt,sat
15-reverse_folding-0-0,2019-ezsmt,sat
16-reverse_folding-0-0,2019-ezsmt,sat
17-reverse_folding-0-0,2019-ezsmt,sat
18-reverse_folding-0-0,2019-ezsmt,sat
19-reverse_folding-0-0,2019-ezsmt,sat
20-reverse_folding-0-0,2019-ezsmt,sat
21-reverse_folding-0-0,2019-ezsmt,sat
22-reverse_folding-0-0,2019-ezsmt,sat
23-reverse_folding-0-0,2019-ezsmt,sat
24-reverse_folding-0-0,2019-ezsmt,sat
25-reverse_folding-0-0,2019-ezsmt,sat
26-reverse_folding-0-0,2019-ezsmt,sat
27-reverse_folding-0-0,2019-ezsmt,sat
28-reverse_folding-0-0,2019-ezsmt,sat
29-reverse_folding-0-0,2019-ezsmt,sat
30-reverse_folding-0-0,2019-ezsmt,sat
31-reverse_folding-0-0,2019-ezsmt,sat
32-reverse_folding-0-0,2019-ezsmt,sat
33-reverse_folding-0-0,2019-ezsmt,sat
34-reverse_folding-0-0,2019-ezsmt,sat
35-reverse_folding-0-0,2019-ezsmt,sat
36-reverse_folding-0-0,2019-ezsmt,sat
37-reverse_folding-0-0,2019-ezsmt,sat
38-reverse_folding-0-0,2019-ezsmt,sat
39-reverse_folding-0-0,2019-ezsmt,timeout
40-reverse_folding-0-0,2019-ezsmt,timeout
41-reverse_folding-0-0,2019-ezsmt,timeout
42-reverse_folding-0-0,2019-ezsmt,timeout
43-reverse_folding-0-0,2019-ezsmt,timeout
44-reverse_folding-0-0,2019-ezsmt,timeout
45-reverse_folding-0-0,2019-ezsmt,timeout
46-reverse_folding-0-0,2019-ezsmt,timeout
47-reverse_folding-0-0,2019-ezsmt,sat
48-reverse_folding-0-0,2019-ezsmt,sat
49-reverse_folding-0-0,2019-ezsmt,sat
50-reverse_folding-0-0,2019-ezsmt,sat
1599120907414249000,20200911-Pine,sat
1599120907513630000,20200911-Pine,sat
1599120907615225000,20200911-Pine,sat
1599120907722106000,20200911-Pine,sat
1599120907818508000,20200911-Pine,sat
1599120908933292000,20200911-Pine,sat
1599120911869156000,20200911-Pine,sat
1599121684188100000,20200911-Pine,sat
1599121684285860000,20200911-Pine,sat
1599121684378151000,20200911-Pine,sat
1599121684477306000,20200911-Pine,sat
1599121684561818000,20200911-Pine,sat
1599121684653478000,20200911-Pine,sat
1599121684761355000,20200911-Pine,unsat
1599121687424286000,20200911-Pine,timeout
1599121861020640000,20200911-Pine,sat
1599121861113116000,20200911-Pine,sat
1599121861204394000,20200911-Pine,sat
1599121861304140000,20200911-Pine,sat
1599121861391903000,20200911-Pine,sat
1599121861496816000,20200911-Pine,sat
1599121861590419000,20200911-Pine,sat
1599121861673275000,20200911-Pine,sat
1599121861773920000,20200911-Pine,sat
1599121861868864000,20200911-Pine,sat
1599121861963219000,20200911-Pine,sat
1599121862060861000,20200911-Pine,sat
1599121862158098000,20200911-Pine,sat
1599121862252472000,20200911-Pine,sat
1599121862350313000,20200911-Pine,sat
1599121862442984000,20200911-Pine,sat
1599121862539118000,20200911-Pine,sat
1599121862628259000,20200911-Pine,sat
1599121862719873000,20200911-Pine,sat
1599121862802573000,20200911-Pine,sat
1599121862899350000,20200911-Pine,sat
1599121862981074000,20200911-Pine,sat
1599121863071862000,20200911-Pine,sat
1599121863160493000,20200911-Pine,sat
1599121863243316000,20200911-Pine,sat
1599121863332013000,20200911-Pine,sat
1599121863418601000,20200911-Pine,sat
1599121863507696000,20200911-Pine,sat
1599121863598340000,20200911-Pine,sat
1599121863702813000,20200911-Pine,sat
1599121863820026000,20200911-Pine,sat
1599121863927725000,20200911-Pine,unsat
1599121866548508000,20200911-Pine,unsat
1599121886379408000,20200911-Pine,sat
1599121886550120000,20200911-Pine,unsat
1599121889458073000,20200911-Pine,unsat
1599121899310413000,20200911-Pine,timeout
1599121899405522000,20200911-Pine,timeout
1599121899534768000,20200911-Pine,timeout
1599121899684865000,20200911-Pine,timeout
1599121899765670000,20200911-Pine,sat
1599121899872501000,20200911-Pine,sat
1599121899996144000,20200911-Pine,sat
1599121900087311000,20200911-Pine,sat
1599121900178623000,20200911-Pine,sat
1599121900264874000,20200911-Pine,sat
1599121900395156000,20200911-Pine,sat
1599121900501850000,20200911-Pine,timeout
1599121900611358000,20200911-Pine,sat
1599121900721258000,20200911-Pine,sat
1599121900863650000,20200911-Pine,sat
1599121900961647000,20200911-Pine,timeout
1599121901058720000,20200911-Pine,timeout
1599121901164798000,20200911-Pine,sat
1599121901261336000,20200911-Pine,timeout
1599121901399108000,20200911-Pine,sat
1599121901508910000,20200911-Pine,sat
1599121901606581000,20200911-Pine,sat
1599121901788493000,20200911-Pine,timeout
1599121901979464000,20200911-Pine,timeout
1599121902194451000,20200911-Pine,timeout
1599121902358391000,20200911-Pine,timeout
1599121902443868000,20200911-Pine,sat
1599121902582611000,20200911-Pine,sat
1599121902699953000,20200911-Pine,timeout
1599121902804243000,20200911-Pine,timeout
1599121902909795000,20200911-Pine,timeout
1599121903031802000,20200911-Pine,timeout
1599121903168735000,20200911-Pine,timeout
1599121903279162000,20200911-Pine,sat
1599121903380659000,20200911-Pine,sat
1599121903519083000,20200911-Pine,timeout
1599121903663628000,20200911-Pine,timeout
1599121903843386000,20200911-Pine,timeout
1599121903974444000,20200911-Pine,sat
1599121904148342000,20200911-Pine,timeout
1599121904275696000,20200911-Pine,timeout
1599121904427820000,20200911-Pine,sat
1599121904575726000,20200911-Pine,timeout
1599121904699478000,20200911-Pine,timeout
1599121904850228000,20200911-Pine,timeout
1599121905004413000,20200911-Pine,sat
1599121905159229000,20200911-Pine,timeout
1599121905363582000,20200911-Pine,timeout
1599121905450496000,20200911-Pine,timeout
1599121905539672000,20200911-Pine,timeout
1599121905676685000,20200911-Pine,timeout
1599121905756640000,20200911-Pine,timeout
1599121905853387000,20200911-Pine,timeout
1599121906000858000,20200911-Pine,timeout
1599121906174154000,20200911-Pine,timeout
1599121906331969000,20200911-Pine,timeout
1599121909151965000,20200911-Pine,timeout
1599121976786824000,20200911-Pine,sat
1599121976876433000,20200911-Pine,sat
1599121976975720000,20200911-Pine,sat
1599121977052667000,20200911-Pine,sat
1599121977140456000,20200911-Pine,sat
1599121977220088000,20200911-Pine,sat
1599121977316964000,20200911-Pine,sat
1599121977409531000,20200911-Pine,sat
1599121977494004000,20200911-Pine,sat
1599121977574768000,20200911-Pine,sat
1599121977688943000,20200911-Pine,sat
1599121977778711000,20200911-Pine,sat
1599121977871504000,20200911-Pine,sat
1599121977963106000,20200911-Pine,sat
1599121978053526000,20200911-Pine,sat
1599121978149819000,20200911-Pine,sat
1599121978233493000,20200911-Pine,sat
1599121978324635000,20200911-Pine,sat
1599121978410256000,20200911-Pine,sat
1599121978503423000,20200911-Pine,sat
1599121978587040000,20200911-Pine,sat
1599121978725162000,20200911-Pine,sat
1599121978844246000,20200911-Pine,sat
1599121978937271000,20200911-Pine,sat
1599121979036655000,20200911-Pine,sat
1599121979136435000,20200911-Pine,sat
1599121979237207000,20200911-Pine,sat
1599121979347401000,20200911-Pine,sat
1599121979452833000,20200911-Pine,sat
1599121979540482000,20200911-Pine,sat
1599121979634128000,20200911-Pine,sat
1599121979753628000,20200911-Pine,sat
1599121979877230000,20200911-Pine,sat
1599121979969036000,20200911-Pine,sat
1599121980065204000,20200911-Pine,sat
1599121980156583000,20200911-Pine,unsat
1599121982750472000,20200911-Pine,timeout
1599122158622723000,20200911-Pine,sat
1599122158690319000,20200911-Pine,sat
1599122158761091000,20200911-Pine,sat
1599122158826418000,20200911-Pine,sat
1599122158896018000,20200911-Pine,sat
1599122158964809000,20200911-Pine,sat
1599122159037804000,20200911-Pine,sat
1599122159103427000,20200911-Pine,sat
1599122159177336000,20200911-Pine,sat
1599122159253021000,20200911-Pine,sat
1599122159324430000,20200911-Pine,sat
1599122159395516000,20200911-Pine,sat
1599122159470027000,20200911-Pine,sat
1599122159553859000,20200911-Pine,sat
1599122159626470000,20200911-Pine,sat
1599122159700397000,20200911-Pine,sat
1599122159776715000,20200911-Pine,sat
1599122159846134000,20200911-Pine,sat
1599122159940883000,20200911-Pine,sat
1599122160065505000,20200911-Pine,sat
1599122160139220000,20200911-Pine,sat
1599122160216860000,20200911-Pine,sat
1599122160294194000,20200911-Pine,sat
1599122160360713000,20200911-Pine,sat
1599122160430013000,20200911-Pine,sat
1599122160501179000,20200911-Pine,sat
1599122160577854000,20200911-Pine,sat
1599122160651294000,20200911-Pine,sat
1599122160759999000,20200911-Pine,sat
1599122160834023000,20200911-Pine,sat
1599122160908580000,20200911-Pine,sat
1599122160984317000,20200911-Pine,sat
1599122161062257000,20200911-Pine,sat
1599122161135113000,20200911-Pine,sat
1599122161209643000,20200911-Pine,sat
1599122161297140000,20200911-Pine,sat
1599122161372272000,20200911-Pine,sat
1599122161444977000,20200911-Pine,sat
1599122161528074000,20200911-Pine,sat
1599122161615591000,20200911-Pine,sat
1599122161686152000,20200911-Pine,sat
1599122161761452000,20200911-Pine,sat
1599122161837024000,20200911-Pine,sat
1599122161907569000,20200911-Pine,sat
1599122161975354000,20200911-Pine,sat
1599122162052389000,20200911-Pine,sat
1599122162129885000,20200911-Pine,sat
1599122162207056000,20200911-Pine,sat
1599122162288189000,20200911-Pine,sat
1599122162374274000,20200911-Pine,sat
1599122162465867000,20200911-Pine,sat
1599122162569064000,20200911-Pine,sat
1599122162683190000,20200911-Pine,sat
1599122162816156000,20200911-Pine,sat
1599122162914439000,20200911-Pine,sat
1599122163011311000,20200911-Pine,sat
1599122163102414000,20200911-Pine,sat
1599122163190413000,20200911-Pine,sat
1599122163285767000,20200911-Pine,sat
1599122163378198000,20200911-Pine,sat
1599122163478388000,20200911-Pine,sat
1599122163603268000,20200911-Pine,sat
1599122163683961000,20200911-Pine,sat
1599122163787185000,20200911-Pine,sat
1599122163859439000,20200911-Pine,sat
1599122163933833000,20200911-Pine,sat
1599122164022027000,20200911-Pine,sat
1599122164112038000,20200911-Pine,sat
1599122164185255000,20200911-Pine,sat
1599122164262540000,20200911-Pine,sat
1599122164335538000,20200911-Pine,sat
1599122164401435000,20200911-Pine,sat
1599122164470280000,20200911-Pine,sat
1599122164557720000,20200911-Pine,sat
1599122164633784000,20200911-Pine,sat
1599122164712733000,20200911-Pine,sat
1599122164812235000,20200911-Pine,sat
1599122164891799000,20200911-Pine,sat
1599122164967249000,20200911-Pine,sat
1599122165050745000,20200911-Pine,sat
1599122165140235000,20200911-Pine,sat
1599122165219202000,20200911-Pine,sat
1599122165298104000,20200911-Pine,sat
1599122165438996000,20200911-Pine,sat
1599122165520262000,20200911-Pine,sat
1599122165608426000,20200911-Pine,sat
1599122165681283000,20200911-Pine,sat
1599122165750372000,20200911-Pine,sat
1599122165825193000,20200911-Pine,sat
1599122165894911000,20200911-Pine,sat
1599122165966134000,20200911-Pine,sat
1599122166054343000,20200911-Pine,sat
1599122166134185000,20200911-Pine,sat
1599122166207559000,20200911-Pine,sat
1599122166284498000,20200911-Pine,sat
1599122166355347000,20200911-Pine,sat
1599122166437928000,20200911-Pine,sat
1599122166524024000,20200911-Pine,sat
1599122166607307000,20200911-Pine,sat
1599122166687483000,20200911-Pine,sat
EulerInequality_IsoTriangle-CircumRadius_InRadius,20211101-Geogebra,sat
IsoRightTriangle-Bottema11_20b,20211101-Geogebra,sat
IsoRightTriangle-Bottema1_12a,20211101-Geogebra,sat
IsoRightTriangle-Bottema1_12b,20211101-Geogebra,sat
IsoRightTriangle-Bottema1_14a,20211101-Geogebra,sat
IsoRightTriangle-Bottema1_14b,20211101-Geogebra,sat
IsoRightTriangle-Bottema1_15a,20211101-Geogebra,sat
IsoRightTriangle-Bottema1_15b,20211101-Geogebra,sat
IsoRightTriangle-Bottema1_17a,20211101-Geogebra,sat
IsoRightTriangle-Bottema1_17b,20211101-Geogebra,sat
IsoRightTriangle-Bottema1_19a,20211101-Geogebra,sat
IsoRightTriangle-Bottema1_19b,20211101-Geogebra,sat
IsoRightTriangle-Bottema1_1a,20211101-Geogebra,sat
IsoRightTriangle-Bottema1_1b,20211101-Geogebra,sat
IsoRightTriangle-Bottema1_23a,20211101-Geogebra,sat
IsoRightTriangle-Bottema1_23b,20211101-Geogebra,sat
IsoRightTriangle-Bottema1_2a,20211101-Geogebra,sat
IsoRightTriangle-Bottema1_2b,20211101-Geogebra,sat
IsoRightTriangle-Bottema1_3a,20211101-Geogebra,sat
IsoRightTriangle-Bottema1_3b,20211101-Geogebra,sat
IsoRightTriangle-Bottema1_4a,20211101-Geogebra,sat
IsoRightTriangle-Bottema1_4b,20211101-Geogebra,sat
IsoRightTriangle-Bottema1_5a,20211101-Geogebra,sat
IsoRightTriangle-Bottema1_5b,20211101-Geogebra,sat
IsoRightTriangle-Bottema1_6a,20211101-Geogebra,sat
IsoRightTriangle-Bottema1_6b,20211101-Geogebra,sat
IsoRightTriangle-Bottema1_7a,20211101-Geogebra,sat
IsoRightTriangle-Bottema1_7b,20211101-Geogebra,sat
IsoRightTriangle-Bottema1_8a,20211101-Geogebra,sat
IsoRightTriangle-Bottema1_8b,20211101-Geogebra,sat
IsoRightTriangle-Bottema1_9a,20211101-Geogebra,sat
IsoRightTriangle-Bottema1_9b,20211101-Geogebra,sat
IsoRightTriangle-Bottema4_2b,20211101-Geogebra,sat
IsoRightTriangle-Bottema5_3b,20211101-Geogebra,sat
IsoRightTriangle-Bottema6_1b,20211101-Geogebra,sat
IsoRightTriangle-Bottema8_1b,20211101-Geogebra,sat
IsoTriangle-Area_Perimeter_a,20211101-Geogebra,sat
IsoTriangle-Bottema11_20a,20211101-Geogebra,sat
IsoTriangle-Bottema11_20b,20211101-Geogebra,sat
IsoTriangle-Bottema1_19a,20211101-Geogebra,sat
IsoTriangle-Bottema1_19b,20211101-Geogebra,sat
IsoTriangle-Bottema1_1a,20211101-Geogebra,sat
IsoTriangle-Bottema1_1b,20211101-Geogebra,sat
IsoTriangle-Bottema4_2a,20211101-Geogebra,timeout
IsoTriangle-Bottema4_2b,20211101-Geogebra,sat
IsoTriangle-Bottema5_3a,20211101-Geogebra,sat
IsoTriangle-Bottema5_3b,20211101-Geogebra,sat
IsoTriangle-Bottema6_1a,20211101-Geogebra,sat
IsoTriangle-Bottema6_1b,20211101-Geogebra,timeout
IsoTriangle-Bottema8_1a,20211101-Geogebra,timeout
IsoTriangle-Bottema8_1b,20211101-Geogebra,sat
IsoTriangle-Median_Perimeter_a1,20211101-Geogebra,sat
IsoTriangle-Median_Perimeter_a2,20211101-Geogebra,timeout
IsoTriangle-Perimeter_CircumRadius_a,20211101-Geogebra,sat
IsoTriangle-Perimeter_CircumRadius_b,20211101-Geogebra,sat
IsoTriangle-Perimeter_CircumRadius_c,20211101-Geogebra,timeout
IsoTriangle-Perimeter_InRadius,20211101-Geogebra,sat
KochanskiPiApproximation-RegDodecagon,20211101-Geogebra,timeout
KochanskiPiApproximation,20211101-Geogebra,sat
Odom-GoldenRatio-RegTriangle,20211101-Geogebra,sat
OposicionsSecundariaCatalunya2018-2_4a,20211101-Geogebra,sat
OposicionsSecundariaCatalunya2018-2_4b,20211101-Geogebra,timeout
PythagoreanGeneralization_Triangle-aa+bb_cc,20211101-Geogebra,sat
RegDecagon-Diagonal_Side,20211101-Geogebra,timeout
RegHendecagon-Diagonal_Side,20211101-Geogebra,timeout
